what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030328676
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030340855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334030345138
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030346567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334030348886
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030354446
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030356754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030371235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030378368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030382823
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030385725
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1334030411872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030411981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030416980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030421803
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334030423737
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1334030425689
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1334030425717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030427028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030429002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030436081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030437955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030443199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030448824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030449731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030450935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030453638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030454571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030455601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030456915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334030461282
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030462936
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1334030462937
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334030468562
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030469341
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030469417
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030485150
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030487158
error,log,,,"Unhandled event loop exception",1334030526129
error,log,,,"Unhandled event loop exception",1334030526166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030540442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030548037
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030551416
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334030551943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030558000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030561691
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1334030561782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030561791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030562026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030564444
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334030565172
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1334030565874
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1334030565875
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1334030565876
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1334030565877
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1334030565881
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.3.0.r36x201202010125,"org.eclipse.wb.rcp.GroupLayout",1334030565881
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.3.0.r36x201202021427,"org.eclipse.wb.rcp.SWT_AWT",1334030565881
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.databinding.emf",1334030565884
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.3.0.r36x201202061752,"org.eclipse.wb.rcp.databinding.xwt",1334030565885
stopped,bundle,org.eclipse.wb.rcp.databinding,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.databinding",1334030565886
stopped,bundle,org.eclipse.wb.rcp.nebula,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.nebula",1334030565888
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.swing2swt",1334030565893
stopped,bundle,org.eclipse.wb.xwt,1.3.0.r36x201202061752,"org.eclipse.wb.xwt",1334030565893
stopped,bundle,org.eclipse.wb.rcp,1.3.0.r36x201202010053,"org.eclipse.wb.rcp",1334030565893
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1334030565893
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1334030565894
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1334030565899
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1334030565901
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1334030565910
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1334030565910
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1334030565910
stopped,bundle,com.google.gdt.eclipse.designer.GWTExt,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.GWTExt",1334030565911
stopped,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.GXT.databinding",1334030565912
stopped,bundle,com.google.gdt.eclipse.designer.GXT,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.GXT",1334030565912
stopped,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.SmartGWT",1334030565912
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder.wizards,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.UiBinder.wizards",1334030565913
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r36x201202061313,"com.google.gdt.eclipse.designer.UiBinder",1334030565913
stopped,bundle,com.google.gdt.eclipse.designer.launch,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.launch",1334030565913
stopped,bundle,com.google.gdt.eclipse.designer.preferences,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.preferences",1334030565914
stopped,bundle,com.google.gdt.eclipse.designer.wizards,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.wizards",1334030565915
stopped,bundle,com.google.gdt.eclipse.designer,2.5.0.r36x201202061313,"com.google.gdt.eclipse.designer",1334030565915
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1334030565915
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334030565915
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1334030565915
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1334030565916
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1334030565916
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1334030565916
stopped,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1334030565916
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.9,"org.tigris.subversion.subclipse.graph",1334030565916
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1334030565916
stopped,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1334030565916
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1334030565917
stopped,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1334030565917
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1334030565917
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted.2_0",1334030565918
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1334030565918
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted.2_2",1334030566031
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted",1334030566031
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.3.0.r36x201202052344,"org.eclipse.wb.core.databinding.xml",1334030566032
stopped,bundle,org.eclipse.wb.swing.databinding,1.3.0.r36x201202021417,"org.eclipse.wb.swing.databinding",1334030566033
stopped,bundle,org.eclipse.wb.core.databinding,1.3.0.r36x201202052311,"org.eclipse.wb.core.databinding",1334030566033
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r36x201202021417,"org.eclipse.wb.swing.FormLayout",1334030566034
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r36x201202021417,"org.eclipse.wb.swing.MigLayout",1334030566034
stopped,bundle,org.eclipse.wb.swing.java6,1.3.0.r36x201202021417,"org.eclipse.wb.swing.java6",1334030566035
stopped,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r36x201202021417,"org.eclipse.wb.swing.jsr296",1334030566035
stopped,bundle,org.eclipse.wb.swing,1.3.0.r36x201202021417,"org.eclipse.wb.swing",1334030566035
stopped,bundle,org.eclipse.wb.core.ui,1.3.0.r36x201202052340,"org.eclipse.wb.core.ui",1334030566035
stopped,bundle,org.eclipse.wb.core.xml,1.3.0.r36x201202052344,"org.eclipse.wb.core.xml",1334030566036
stopped,bundle,org.eclipse.wb.css,1.3.0.r36x201202052330,"org.eclipse.wb.css",1334030566036
stopped,bundle,org.eclipse.wb.layout.group,1.3.0.r36x201202060028,"org.eclipse.wb.layout.group",1334030566036
stopped,bundle,org.eclipse.wb.os.macosx,1.3.0.r36x201202052311,"org.eclipse.wb.os.macosx",1334030566036
stopped,bundle,org.eclipse.wb.swt,1.3.0.r36x201202010030,"org.eclipse.wb.swt",1334030566036
stopped,bundle,org.eclipse.wb.core,1.3.0.r36x201202052311,"org.eclipse.wb.core",1334030566036
stopped,bundle,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser",1334030566036
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1334030566129
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1334030566130
stopped,bundle,org.zend.php.debug.debugger,5.3.18.v20100603,"org.zend.php.debug.debugger",1334030566145
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1334030566146
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1334030566147
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1334030566147
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1334030566147
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1334030566149
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1334030566149
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1334030566149
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1334030566151
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1334030566151
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1334030566151
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1334030566152
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1334030566154
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1334030566155
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1334030566155
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1334030566156
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1334030566158
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1334030566158
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1334030566160
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1334030566163
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1334030566163
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1334030566165
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1334030566166
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1334030566167
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1334030566169
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1334030566172
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1334030566172
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1334030566173
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1334030566174
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1334030566175
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1334030566175
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1334030566175
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1334030566175
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1334030566181
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1334030566187
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1334030566188
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1334030566189
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1334030566189
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1334030566189
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1334030566189
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1334030566189
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1334030566190
