what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334072998341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073003051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073021814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334073024936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073046663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073046910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073048830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073057955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073074781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073147953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073175917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334073181189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334073210767
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334073246595
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.FileExplorerView",1334073258654
closed,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334073265317
opened,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334073265384
activated,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334073265399
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.FileExplorerView",1334073280440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073315195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073398741
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1334073403952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334073403979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073412952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073414031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073415333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073534733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334073798941
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1334286029054
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334286029611
error,log,,,"Unhandled event loop exception",1334286030593
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1334286030741
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1334286030787
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1334286030811
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1334286030836
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1334286030845
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.3.0.r36x201202010125,"org.eclipse.wb.rcp.GroupLayout",1334286030861
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.3.0.r36x201202021427,"org.eclipse.wb.rcp.SWT_AWT",1334286030866
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.databinding.emf",1334286030873
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.3.0.r36x201202061752,"org.eclipse.wb.rcp.databinding.xwt",1334286030876
stopped,bundle,org.eclipse.wb.rcp.databinding,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.databinding",1334286030886
stopped,bundle,org.eclipse.wb.rcp.nebula,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.nebula",1334286030891
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.3.0.r36x201202010053,"org.eclipse.wb.rcp.swing2swt",1334286030893
stopped,bundle,org.eclipse.wb.xwt,1.3.0.r36x201202061752,"org.eclipse.wb.xwt",1334286030898
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1334608857060
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1334608857067
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1334608857068
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1334608857082
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1334608857093
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1334608857095
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1334608857099
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1334608857129
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1334608857141
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1334608857148
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1334608857155
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1334608857163
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1334608857170
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1334608857177
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1334608857180
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1334608857182
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1334608857183
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1334608857186
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1334608857188
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1334608857192
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1334608857193
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1334608857196
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1334608857199
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1334608857230
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1334608857236
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1334608857240
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1334608857263
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1334608857277
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1334608857279
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1334608857281
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1334608857283
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1334608857285
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1334608857316
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1334608857319
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1334608857351
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1334608857359
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1334608857361
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1334608857371
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1334608857372
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1334608857372
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1334608857374
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1334608857376
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1334608857380
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1334608857382
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1334608857398
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1334608857402
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1334608857418
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1334608857435
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1334608857435
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1334608857439
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1334608857470
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1334608857471
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1334608857472
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1334608857475
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1334608857569
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334608857571
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1334608857574
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1334608857592
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1334608857610
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1334608857612
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1334608857614
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1334608857634
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1334608857649
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1334608857653
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1334608857683
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1334608857731
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1334608857732
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1334608857733
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1334608857734
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1334608857736
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1334608857737
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1334608857738
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1334608857743
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1334608857743
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1334608857745
