what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334024559965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334024560226
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334024561687
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334024562099
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334024562448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334024562689
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334024563567
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334024574381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024597347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024604277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024634966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024656074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024665833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024679660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024705355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024706895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024707995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024717024
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1334024725063
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1334024725146
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1334024725151
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334024725192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024731100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024754437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024766032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024825570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024867656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024872096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024886580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024892454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024900125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024908431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024916665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024924775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024930641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024939437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024944832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024952397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334024961457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024991100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334024994589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025000112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025022420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334025029693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025040740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025046203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025053790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025060354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334025105412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025119378
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334025123709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025123803
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025125534
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334025126518
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025126756
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334025127465
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025138908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1334025140206
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1334025140246
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1334025140260
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1334025140263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025140955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025142404
started,bundle,org.tmatesoft.svnkit,1.3.5.7406,"org.tmatesoft.svnkit",1334025142505
started,bundle,com.sun.jna,3.2.7,"com.sun.jna",1334025142631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334025143978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334025144626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025149559
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334025162781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025162880
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025163628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1334025185306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1334025185705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1334025186151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334025201333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334025207736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334025219919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025225443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025225682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025227439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025231223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025266869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025331407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025357650
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334025450013
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334025782324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025782619
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334025863120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025868759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025899365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334025945978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026007103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026007613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026169946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026185560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026205062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026274543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026297319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026316334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026326890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026338735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026351888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026374351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026398862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026494108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026495615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026501349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026533045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026550123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1334026550152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026565124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026571761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334026599534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026606821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026659474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026738337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1334026738375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026750076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026811559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026886923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026888052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026923745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334026941347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027004625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027040883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027080546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027146165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027177189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027184571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027246764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027252734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027271021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027283632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027354084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027363523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027447189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027477239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334027954190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334027987591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028026570
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1334028034223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028040884
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334028051797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028052854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028053121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028063892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028075366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028085890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028094604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028100456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028162897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028175901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028180878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028189028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028206728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028213145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028321355
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334028338040
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028338309
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028338438
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334028344449
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028344677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028361867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028363969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028427619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028448453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028470825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028472920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028481015
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028483592
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028504302
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334028504328
activated,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028504331
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1334028512996
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028512999
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028514679
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028523436
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334028523460
activated,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028523463
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.FileExplorerView",1334028529327
closed,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028530812
opened,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028530864
activated,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028530876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028538504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028541726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028543793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028545447
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1334028547375
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028547378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028550852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028552124
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334028576121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028618499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028622975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028632563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028642463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028665326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028667047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028672551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028673704
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028675935
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028678687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028712106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028717696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028745558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028799479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028839282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028845833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028857331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028861655
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028869440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028871211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028885257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028886243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028888327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028894522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028902609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028904704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028910089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028924805
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028928462
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334028928485
activated,view,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser.sqlitebrowser.view.sqliteBrowserView",1334028928488
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1334028934471
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334028934474
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334028935665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028937351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334028941876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028949547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334028963817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029010741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029029965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334029049601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334029052786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029196524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029199143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029211577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029215001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334029245817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029249207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029253528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334029309604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334029311375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334029313843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334029319019
